cast,revenue,castPower
Joe_Budden,5456.0,5456.0
Cashout_Chris,6358.45,6358.45
Anthony_'Treach'_Criss,8183.65 2131453.61,1069818.63
Chuck_D.,11330.39,11330.39
Doug_E._Fresh,14083.61,14083.61
KRS-One,17899.76,17899.76
DJ_Premier,18564.2,18564.2
Xzibit,20730.22 394471.2 38025.45,151075.62
Redman,26991.49,26991.49
Royce_Da_5\,38376.01,38376.01
B-Real,38732.02,38732.02
Michael_Legge,6736.81,6736.81
Allen_Leech,12893.41,12893.41
Amy_Shiels,14069.79,14069.79
Andrew_Secombe,5676705.07,5676705.07
Alethea_McGrath,6478742.42,6478742.42
Daniel_Logan,8352601.56,8352601.56
Leeanna_Walsman,8739893.59,8739893.59
Veronica_Segura,16281747.61,16281747.61
Ron_Falk,17870306.06,17870306.06
Anthony_Phelan,18281357.96,18281357.96
Susie_Porter,19555476.01,19555476.01
Steve_John_Shepherd,22586851.17,22586851.17
Steven_Boyle,41205666.42,41205666.42
Zachariah_Jensen,44266974.89,44266974.89
Alex_Knoll,46990335.4,46990335.4
Phoebe_Yiamkiati,52549615.07,52549615.07
Dmitriy_Orlov,4694.48,4694.48
Yaroslav_Boyko,61080.16,61080.16
Yanina_Kogut,151176.84,151176.84
Jonathon_Trent,731.86 2006.03,1368.94
Derek_Magyar,1220.43 1740.74,1480.59
George_Jonson,5698.62,5698.62
Darryl_Stephens,6785.2,6785.2
Peyton_Hinson,20271.5,20271.5
Kyle_Santler,21051.17,21051.17
Emily_Brooke_Hands,34080.7,34080.7
Matt_Riedy,44213.51,44213.51
Clifford_Harrington,79883.58,79883.58
Fidel_Castro,8569.96,8569.96
Guillermo_Armas,42677.93,42677.93
Chloe_Webb,30345.95 9694403.34 541472.7,3422074.0
Debby_Bishop,38139.53,38139.53
Andrew_Schofield,55076.75,55076.75
Perry_Benson,81899.06 184942.63,133420.85
Edward_Tudor-Pole,193195.84 698380.26,445788.05
Rusty_Blitz,210473.72,210473.72
John_Spaceley,239049.02,239049.02
Michele_Winstanley,311179.19,311179.19
Grace_Thorsen,2036.55,2036.55
Adam_Boyd,27704.89,27704.89
Mike_Estes,29880.28,29880.28
Janelle_Farber,46985.18,46985.18
Dani_Kelly,53559.38,53559.38
Eric_Porter,76051.29,76051.29
Douglas_Wilmer,91611.29 11949305.75 446648.64,4162521.89
Lena_von_Martens,130642.7,130642.7
Rafael_Calvo,151170.88,151170.88
Peter_Damon,166432.12,166432.12
Virgílio_Teixeira,198030.37,198030.37
Michael_Gwynn,199483.69 4059086.22,2129284.96
Roland_Carey,209008.0,209008.0
Margaret_Fuller,346554.56,346554.56
Gabriella_Licudi,380507.67 477718.97,429113.32
Jeffrey_O'Kelly,493761.43,493761.43
Guy_Rolfe,546482.99,546482.99
Kate_Hodge,5207.26,5207.26
R.A._Mihailoff,15998.65 569.29,8283.97
William_Butler,30238.35,30238.35
Joe_Unger,147398.96 315082.53,231240.74
Jennifer_Banko,376167.01,376167.01
David_Cloud,407665.86,407665.86
Beth_DePatie,430516.95,430516.95
Toni_Hudson,442079.32,442079.32
Ron_Brooks,519152.45,519152.45
Duane_Whitaker,1103855.43,1103855.43
Harrison_Page,1915447.96,1915447.96
Deborah_Rennard,1976819.39,1976819.39
Billy_Blanks,3620393.74,3620393.74
Tony_Halme,8131800.61,8131800.61
Maki_Horikita,21373.87,21373.87
Hidetaka_Yoshioka,794102.83,794102.83
Shinichi_Tsutsumi,2045290.85,2045290.85
Koyuki,2700410.66,2700410.66
Hiroko_Yakushimaru,5603007.14,5603007.14
Kazuki_Koshimizu,6036577.91,6036577.91
Kenta_Suga,6927922.0,6927922.0
Masaya_Takahashi,8924873.74,8924873.74
Agnes_Bruckner,580802.88 1669426.38,1125114.63
Tom_Verica,668292.61,668292.61
Michael_Canavan,912550.41,912550.41
Krista_Carpenter,958043.8,958043.8
Paula_Scarpino,1777134.77,1777134.77
Sharon_Madden,2167440.94,2167440.94
John_Doolittle,2720149.98,2720149.98
Nancy_Osborne,4613205.17,4613205.17
Christine_Healy,5236411.46,5236411.46
Todd_Leatherbury,10150492.74,10150492.74
Adan_Jodorowsky,158641.7,158641.7
Alexandre_Nahon,192662.49,192662.49
Alexia_Landeau,239052.54,239052.54
Vanessa_Seward,239387.75,239387.75
Charlotte_Maury-Sentier,362214.96,362214.96
Thibault_De_Lussy,400086.8,400086.8
Sandra_Berrebi,462426.73,462426.73
Arnaud_Beunaiche,500585.53,500585.53
Chick_Ortega,1047800.42 731772.33,889786.38
Antar_Boudache,1219869.44,1219869.44
Hubert_Toint,1360666.1,1360666.1
Jean-François_Perrone,1683165.29,1683165.29
Bela_Grushka,2071176.73,2071176.73
Tom_Mason,17729721.65 1643354.59,9686538.12
Reg_Rogers,22963525.29,22963525.29
Jean_Schertler,29936025.04,29936025.04
Mikhail_Galustyan,120574.61 656633.81,388604.21
Ekaterina_Kuznetsova,171441.22,171441.22
Dmitriy_Kharatyan,640238.67,640238.67
Olga_Mashnaya,1128259.65,1128259.65
Nina_Ruslanova,1232264.63,1232264.63
Aleksandr_Semchev,1259272.2,1259272.2
Valentin_Smirnitskiy,1283088.9,1283088.9
Igor_Zolotovitsky,2591878.96,2591878.96
Maria_Schneider,700785.66,700785.66
Catherine_Breillat,1827420.9,1827420.9
Gitt_Magrini,2396892.87,2396892.87
Marie-Hélène_Breillat,2664008.27,2664008.27
Maria_Michi,3192958.59,3192958.59
Giovanna_Galletti,3221984.34,3221984.34
Catherine_Allégret,3825485.55,3825485.55
Luce_Marquand,5163500.89,5163500.89
Veronica_Lazar,5254889.7,5254889.7
Hwang_Jung-min,1749.81 89459.78,45604.79
Yoo_Ah-In,4813.13,4813.13
Yoo_Hae-jin,7608.88,7608.88
Jang_Yoon-ju,12336.55,12336.55
Oh_Dae-Hwan,26303.61,26303.61
Jung_Woong-in,32079.99,32079.99
Jeong_Man-sik,42809.69 790050.06,416429.88
Song_Young-chang,46200.55,46200.55
Jin_Kyung,59873.21,59873.21
Yoo_In-young,60465.45,60465.45
Park_So-dam,64877.91,64877.91
Cheon_Ho-jin,100185.02,100185.02
Jang_So-yeon,125472.33,125472.33
Hwang_Byeong-guk,192655.8,192655.8
Um_Tae-goo,238513.47,238513.47
Michael_Harris,1009.89,1009.89
Dina_Merrill,6390.06 57499.9 79537.42,47809.13
Reggie_Bannister,51917.66,51917.66
Angus_Scrimm,60584.69 3.62,30294.16
Paula_Irvine,88271.78,88271.78
Samantha_Phillips,182288.4,182288.4
Ruth_C._Engel,532084.87,532084.87
Mark_Anthony_Major,620343.5,620343.5
A._Michael_Baldwin,676615.44,676615.44
Irene_Korman,708124.79,708124.79
Troy_Fromin,763019.85,763019.85
Trilby_Glover,493733.61,493733.61
Rob_Dyrdek,663811.31,663811.31
Mia_Barron,1148050.6,1148050.6
Fatso-Fasano,1337001.82,1337001.82
Terry_Serpico,1802955.01 937649.46 14760299.51,5833634.66
Barry_Primus,2159580.05 2883387.79,2521483.92
Andre_B._Blake,2204769.8,2204769.8
Judy_Del_Giudice,2800749.66,2800749.66
Bryan_Chatlien,3812679.81,3812679.81
Tyrone_Smith,5361448.61,5361448.61
Kimberly_Dorsey,6581012.44,6581012.44
Kimberly_Magness,18511725.91 142113.1,9326919.51
Kim_Coates,1332010.07 5364152.89 251263.13,2315808.7
Hugh_Dillon,1453831.05,1453831.05
Arnold_Pinnock,2011939.07,2011939.07
Edward_A._Queffelec,2314174.18,2314174.18
Ray_Kahnert,2528060.35,2528060.35
DTeflon,2819230.82,2819230.82
Jasmin_Geljo,3138288.46,3138288.46
Philip_Marshall,3555597.04,3555597.04
Robert_Hayley,5896969.51,5896969.51
Anatole_Taubman,6619393.93 307847.19,3463620.56
Rory_Kinnear,6695176.56 185898.5 1697256.96,2859444.01
Glenn_Foster,12787448.48,12787448.48
Stana_Katic,14640932.96 170299.21 28195.88,4946476.02
Lucrezia_Lante_della_Rovere,14659918.17,14659918.17
Rachel_McDowall,23875508.89,23875508.89
Gustavo_Nanez,23898303.05,23898303.05
Mark_Wakeling,24734081.0,24734081.0
Sarah_Hadland,25446158.84,25446158.84
Aaron_King,27072029.28,27072029.28
Alexandra_Prusa,27574671.86,27574671.86
Brandon_Jovanovich,28614787.59,28614787.59
Alexandre_Krawetz,29511443.5,29511443.5
Fernando_Guillén_Cuervo,44775695.34 687962.51,22731828.93
Brendan_O'Hea,56067211.57,56067211.57
William_Joseph_Elk_III,34522.77,34522.77
Ron_Kennell,938760.83,938760.83
Rebecca_Eady,1099524.2,1099524.2
Sasha_Roiz,1211808.91,1211808.91
Jean_Frenette,1294332.37,1294332.37
Dylan_Schombing,1322133.38,1322133.38
Tom_Bishop_Sr.,2108611.33,2108611.33
Jean-Francois_Lachapelle,2266621.69,2266621.69
Dalmar_Abuzeid,2357969.91,2357969.91
Emmanuel_Kabongo,2795683.21,2795683.21
Brock_Johnson,2922213.99,2922213.99
Kristina_Nicoll,3364264.76,3364264.76
Anaïs_Frenette,3825889.27,3825889.27
Donna_Christo,4105738.21,4105738.21
Thomas_Stumpo,4471346.69,4471346.69
Rodney_Alexandre,4637178.14,4637178.14
Melantha_Blackthorne,4858523.62,4858523.62
Zach_Burke,4864302.14,4864302.14
Milan_Carmona,5873982.44,5873982.44
Jimmy_Chimarios,6167879.84,6167879.84
Jay_Da_Costa,6325490.75,6325490.75
Chris_Gonsalves,6669117.06,6669117.06
Derek_Herd,7015498.09,7015498.09
Johnny_Larocque,14069126.31,14069126.31
Carol_Burnett,29948.03 442773.14 256478.02 1185.71,182596.23
Fred_Armisen,33936.1 6659509.25 2601410.28 1511007.69 171243.39,2195421.34
Bobby_Coleman,49330.25,49330.25
Kirk_Fox,67698.83,67698.83
Robert_Arce,131221.26,131221.26
Jeanie_Hackett,134732.45 91082.21,112907.33
Oscar_Dillon,150761.23,150761.23
Vanessa_Branch,156768.76 4908123.84 25819668.84,10294853.81
Shirley_Jordan,181029.66,181029.66
Michael_Grant_Terry,184917.4,184917.4
Brandon_Phillips,257582.63,257582.63
Parisa_Fitz-Henley,273640.25,273640.25
Desean_Terry,389517.73,389517.73
Anna_Khaja,441420.71 18648045.85,9544733.28
Gino_Woulard,552793.08,552793.08
Reid_Harper,565254.87 97122.72,331188.79
Patrick_O'Connor,686839.96,686839.96
Dempsey_Pappion,702419.33,702419.33
Reb_Brown,654776.35,654776.35
Alice_Lau_Nga-Lai_,691483.05,691483.05
Kwan_Hi_Lim,921301.54,921301.54
Kelly_Junkerman,1408932.04,1408932.04
Gloria_Stroock,2030891.12,2030891.12
Debi_Parker,2460552.3,2460552.3
Charles_Aidman,2518687.13,2518687.13
Constance_Forslund,2724574.73,2724574.73
Niels_Olsen,17400.39,17400.39
Søs_Egelind,50984.82,50984.82
Sofie_Gråbøl,82293.19,82293.19
Lars_Kaalund,87321.84,87321.84
Hella_Joof,88189.02,88189.02
Jannie_Faurschou,149519.57,149519.57
Liv_Corfixen,178267.05,178267.05
Klaus_Bondam,187249.19,187249.19
Rafael_Edholm,216851.87,216851.87
Berrit_Kvorning,275230.74,275230.74
Vanessa_Gouri,276095.76,276095.76
Anders_Hove,352852.5 2451.45,177651.98
Jan_Hertz,386766.93,386766.93
Lisbeth_Gajhede,404698.64,404698.64
Jacob_Thuesen,807439.14,807439.14
Lars_Kjelgaard,860137.35,860137.35
Pell_James,10472.01 1904728.85,957600.43
Steven_Strait,14126.51 145396.66 4747251.36,1635591.51
Ashlee_Simpson,25996.94,25996.94
Brian_Swibel,175035.35,175035.35
Ewan_Chung,187857.84,187857.84
Mann_Alfonso,240313.48,240313.48
Dennis_Alexio,30236.36,30236.36
Dennis_Chan,74777.45 50285.14,62531.29
Michel_Qissi,201257.58 150379.21,175818.39
Haskell_V._Anderson_III,222129.42,222129.42
Rochelle_Ashana,282238.69,282238.69
Ka_Ting_Lee,353057.08,353057.08
Richard_Foo,581742.29,581742.29
Ricky_Liu,641125.57,641125.57
Ho_Ying_Sin,745946.07,745946.07
Tony_Chan,1101635.68,1101635.68
Brad_Kerner,1485084.81,1485084.81
Dean_Harrington,1576278.87,1576278.87
Mark_DiSalle,2887578.84,2887578.84
Richard_Santoro,4488164.76,4488164.76
Martijn_Lakemeier,3321.9,3321.9
Melody_Klaver,3851.39,3851.39
Raymond_Thiry,16368.29,16368.29
Anneke_Blok,18586.66,18586.66
Mees_Peijnenburg,18976.12,18976.12
Jesse_van_Driel,37326.57,37326.57
Dan_van_Husen,41513.32,41513.32
Tygo_Gernandt,48353.88,48353.88
Ben_Ramakers,55683.1,55683.1
Tibo_Vandenborre,56078.14,56078.14
Jens_Roth,62644.08,62644.08
Peter_Eberst,97350.08,97350.08
Dirk_Shafer,265.74,265.74
Claudette_Sutherland,2657.71,2657.71
Cal_Bartlett,3361.49,3361.49
Vivian_Paxton,4574.15,4574.15
Michael_Ornstein,4712.4,4712.4
Beth_Broderick,5336.62 639315.44,322326.03
Cynthia_Szigeti,5719.53 1231915.26,618817.4
Dennis_Bailey,6992.55,6992.55
Charles_Sloane,8285.12,8285.12
Phyllis_Franklin,11214.84,11214.84
Bill_Brochtrup,13015.89 4646477.6,2329746.74
Fort_Atkinson,13051.6,13051.6
Thom_Collins,18279.84,18279.84
Paul_D._Fow,20186.29,20186.29
Lu_Leonard,24982.31,24982.31
Phil_Donahue,27236.89,27236.89
Rex_Harrison,1410122.11 495789.11,952955.61
Jeremy_Brett,4730281.02,4730281.02
Mona_Washbourne,7389945.55,7389945.55
Isobel_Elsom,7974700.01,7974700.01
John_Holland,33280159.75,33280159.75
Tamanna_Bhatia,140940.44 37540.86,89240.65
Prabhu_Ganesan,202424.71,202424.71
Akashdeep_Saigal,423973.74,423973.74
Jagan,533503.79,533503.79
Karunas,1124167.14 1798530.6 16449.02,979715.59
Ponvannan,1165757.0,1165757.0
Renuka,1571119.44,1571119.44
Subhalekha_Sudhakar,2634856.88,2634856.88
Koena_Mitra,2688410.73,2688410.73
Kalairani,4058724.26,4058724.26
Kelvin_Yu,177057.61,177057.61
Chuck_Church,201973.5,201973.5
Todd_Holland,264625.72,264625.72
Scott_Halberstadt,325363.22,325363.22
Shana_Hiatt,326403.06,326403.06
Heidi_Hawking,355919.67,355919.67
John_Kirk,361587.33,361587.33
Joe_Koons,389438.18,389438.18
Bryan_Ling,394454.14,394454.14
Geno_Kirkland,568716.78,568716.78
Danni_Katz,1157974.21,1157974.21
Matthew_Davis,194939.92 37707.26 43.02 156083.67,97193.47
Hart_Bochner,564502.9 987202.29 3264913.33,1605539.51
Marco_Hofschneider,1870341.46 3349231.81,2609786.63
Derek_Aasland,1940592.6,1940592.6
Jacinda_Barrett,1987852.0,1987852.0
Peter_Millard,2305199.14,2305199.14
Chas_Lawther,2459919.44,2459919.44
Chuck_Campbell,2594627.35 2248165.19,2421396.27
Yani_Gellman,3103528.27,3103528.27
Jeannette_Sousa,4682538.79,4682538.79
Rebecca_Gayheart,8367205.37 185318.26,4276261.82
Wood_Harris,29665.94 11347650.88,5688658.41
Cam'ron,97011.85,97011.85
Kevin_Carroll,214976.81,214976.81
Esai_Morales,918829.72 79357.81 36079.4,344755.64
Damon_Dash,1055216.76,1055216.76
Billie_Allen,736390.78,736390.78
Eyde_Byrde,900390.17,900390.17
Birdie_M._Hale,1245211.24,1245211.24
Clebert_Ford,1743192.29,1743192.29
Leonard_Jackson,2607260.38,2607260.38
Jody_Jones,2710588.72,2710588.72
J._D._Hall,3148915.61,3148915.61
James_Brown_III,4027635.58,4027635.58
Michelle_Davison,4763550.98,4763550.98
Geri_Gibson,6873585.29,6873585.29
Tiger_Haynes,13819555.57,13819555.57
Hailee_Steinfeld,54910.71,54910.71
Hayden_Szeto,152573.88,152573.88
Alexander_Calvert,155920.66,155920.66
Nesta_Cooper,288436.72,288436.72
Meredith_Monroe,391569.75,391569.75
Lina_Renna,588890.05,588890.05
Christian_Michael_Cooper,657666.22,657666.22
Ava_Grace_Cooper,691532.17,691532.17
Jena_Skodje,1125220.1,1125220.1
Kavandeep_Hayre,1526653.75,1526653.75
Lyle_Reginald,1689215.28,1689215.28
Christian_Lagasse,2102773.28,2102773.28
Kirsten_Robek,2321527.09,2321527.09
Laura_Ward,2356687.46 2851237.41,2603962.44
Wallace_Wolodarsky,363082.41 351087.72,357085.06
Amara_Karan,614088.55,614088.55
Waris_Ahluwalia,686089.3 5597203.88,3141646.59
Barbet_Schroeder,1064657.22,1064657.22
Dalpat_Singh,1225532.25,1225532.25
A._P._Singh,1306701.99,1306701.99
Trudy_Mathis,1329876.14,1329876.14
Margot_Gödrös,1540770.02,1540770.02
Hitesh_Sindi,1613991.83,1613991.83
Kishen_Lal,1647195.56,1647195.56
Bhawani_Sankar,1698322.28,1698322.28
Mukhtiar_Bhai,1861940.52,1861940.52
Suraj_Kumar,2621784.46,2621784.46
Kapil_Dubey,3043990.9,3043990.9
Elizabeth_Mathis,6351031.91,6351031.91
Amy_Esterle,10250668.3,10250668.3
Brandon_Jay_McLaren,11806506.72 3020875.58,7413691.15
Owen_Best,12132980.72,12132980.72
Michael_Teigen,13623175.56,13623175.56
Daft_Punk,14365070.45,14365070.45
Ron_Selmour,17158664.2,17158664.2
Kis_Yurij,20587829.31,20587829.31
Paolo_Briguglia,15761.12,15761.12
Luigi_Maria_Burruano,267576.56 161842.58,214709.57
Tony_Sperandeo,330664.85,330664.85
Lucia_Sardo,569750.54,569750.54
Shawn_Yue,124274.87 278326.07,201300.47
Kenny_Bee,704564.13,704564.13
Chapman_To,713965.22 198917.8,456441.51
Anne_Suzuki,922497.25,922497.25
Tsuyoshi_Abe,1038532.63,1038532.63
Liu_Geng-Hong,2107645.15 2062680.47,2085162.81
Katy_Perry,139837.76 2914769.8,1527303.78
Shannon_Woodward,171771.41,171771.41
Rachael_Markarian,486530.53,486530.53
Mia_Moretti,885254.34,885254.34
Glen_Ballard,1549244.84,1549244.84
Adam_Marcello,1832018.32,1832018.32
Casey_Hooper,3956242.53,3956242.53
Patrick_Matera,7305706.93,7305706.93
Max_Hart,7600463.63,7600463.63
Kesha_Rose_Sebert,8635813.66,8635813.66
Andrea_Marcovicci,9891.99,9891.99
Annie_McEnroe,13622.38 154026.36 2081280.38,749643.04
Pat_Corley,83596.34,83596.34
Ed_Marshall,128460.94,128460.94
Emily_VanCamp,1908637.61 7173479.15,4541058.38
Georges_St-Pierre,3104674.26,3104674.26
Zack_Duhame,3570520.47,3570520.47
Christopher_George_Sarris,5080451.34,5080451.34
Aaron_Himelstein,5085248.78 47382555.16,26233901.97
Allan_Chanes,5304186.42,5304186.42
Joe_Russo,5696982.11,5696982.11
Christopher_Markus,6262386.32,6262386.32
Stephen_McFeely,6893746.34,6893746.34
Ed_Brubaker,7538047.65,7538047.65
D.C._Pierson,7707299.16 272362.82,3989830.99
Bernie_Zilinskas,7784277.84,7784277.84
Branka_Katić,8268666.96 3946844.73,6107755.84
Angela_Russo-Otstot,8798909.28,8798909.28
Abigail_Marlowe,9500548.63,9500548.63
Jeremy_Maxwell,10620766.15,10620766.15
Emerson_Brooks,10691618.25 15501983.39,13096800.82
Evan_Parke,10754420.33 9386947.41 3139074.82,7760147.52
Ricardo_Chacon,10934780.23,10934780.23
Griffin_M._Allen,11126555.67,11126555.67
Ann_Russo,11155546.45,11155546.45
Joe_Rosalina,11192804.83,11192804.83
Michael_Debeljak,11773923.5,11773923.5
Jody_Hart,12039272.94,12039272.94
Derek_Hughes,12551542.29,12551542.29
Wendy_Hoopes,13182807.58,13182807.58
Dominic_Rains,14882513.97,14882513.97
Charles_Wittman,16527378.6,16527378.6
"Andy_Martinez,_Jr.",17332432.46,17332432.46
Michael_De_Geus,17751982.97,17751982.97
Terence_O'Rourke,18662234.63,18662234.63
Anne_Grimenstein,19292797.55,19292797.55
Dante_Rosalina,20052272.0,20052272.0
June_Christopher,21434904.59,21434904.59
Dean_Barlage,25149562.27,25149562.27
Jill_Ritchie,3909563.08,3909563.08
Peter_Pasco,5866181.72,5866181.72
Mario_Larraza,7003999.47,7003999.47
Patrick_Cranshaw,8015850.44,8015850.44
David_Selby,69626.81,69626.81
Blair_Williamson,234566.48,234566.48
Rick_Lashbrook,258006.89,258006.89
Britt_Delano,261763.2,261763.2
Adriana_Yanez,325498.62,325498.62
Victoria_Justice,329570.86,329570.86
Simon_Brand,362583.32,362583.32
Paul_E._Short,419858.77 3175206.84 562740.93,1385935.51
Neil_Fanning,21743991.45,21743991.45
Pat_O'Brien,24903652.95,24903652.95
Emily_Meade,194045.11 229597.91 777491.69,400378.24
Miles_Heizer,450016.39,450016.39
Kimiko_Glenn,907527.48,907527.48
Machine_Gun_Kelly,1235521.61,1235521.61
Samira_Wiley,1559237.98,1559237.98
Brian_'Sene'_Marc,1897402.47,1897402.47
Ed_Squires,2736616.15,2736616.15
Deema_Aitken,2865923.66,2865923.66
Josh_Ostrovsky,3910151.71,3910151.71
Eric_D'Alessandro,3933047.46,3933047.46
Rightor_Doyle,5807625.58,5807625.58
Wesley_Volcy,7833975.03,7833975.03
Damond_McFarland,9126846.19,9126846.19
Kim_Ramirez,11456984.66,11456984.66
Albert_Sidoine,11957153.04,11957153.04
Sofia_Boutella,995601.41,995601.41
Marwan_Kenzari,1586362.71 483922.65 2244009.35,1438098.24
Shanina_Shaik,1838264.82,1838264.82
Dylan_Smith,2065951.72 3915936.49,2990944.1
Hadrian_Howard,2302230.56,2302230.56
Rez_Kempton,2791603.94,2791603.94
Bella_Ava_Georgiou,3269876.23 385509.05,1827692.64
David_Burnett,3296857.75,3296857.75
James_Arama,3715009.86,3715009.86
Vera_Chok,3717827.85,3717827.85
Martin_Bishop,3939360.14,3939360.14
Matthew_Wilkas,4402511.47,4402511.47
Sohm_Kapila,4747482.92,4747482.92
Erol_Ismail,4775462.78,4775462.78
Rhona_Croker,5099099.67,5099099.67
Timothy_Allsop,5545739.89,5545739.89
Grace_Chilton,5584187.51,5584187.51
Hannah_Ankrah,5646434.03,5646434.03
Peter_Lofsgard,6449877.16,6449877.16
Shane_Zaza,6605684.02 112012.57,3358848.29
Alice_Hewkin,6871324.61,6871324.61
Daniel_Tuite,7809562.3,7809562.3
Noof_McEwan,8193891.28,8193891.28
Maryam_Grace,8553426.68,8553426.68
Sonya_Cullingford,9073132.48,9073132.48
Fionn_Cox-Davies,9459188.41,9459188.41
Neus_Gil_Cortes,10656152.6,10656152.6
Emily_Thompson-Smith,10909175.24,10909175.24
Stéphane_Deheselle,14012794.09,14012794.09
Madeleine_Fairminer,15116321.61,15116321.61
Michèle_Paleta_Rhyner,15182415.1,15182415.1
Christian_Davidson,15437194.74,15437194.74
Michael_Haydon,17277319.55,17277319.55
Solomon_Taiwo_Justified,18278172.72,18278172.72
Shina_Shihoko_Nagai,18597133.68 37566.71,9317350.2
Kelly_Burke,23663537.37,23663537.37
Mouna_Albakry,28224422.45,28224422.45
Chasty_Ballesteros,33002357.44 609762.94,16806060.19
Jenny_Seagrove,36627.51,36627.51
Dwier_Brown,127908.43 1456526.68,792217.55
Brad_Hall,1076528.01,1076528.01
Natalija_Nogulich,1358241.5,1358241.5
Pamela_Brull,1500249.87,1500249.87
Jack_David_Walker,1636477.63,1636477.63
Aksel_Hennie,2129186.19,2129186.19
Chen_Shu,2947586.87,2947586.87
Eddy_Ko,3524504.57 1119485.24,2321994.9
Geoffrey_Thomas,5957938.14,5957938.14
Yang_Haiwen,6372699.24,6372699.24
Narantsogt_Tsogtsaikhan,7240843.53,7240843.53
Szonja_Oroszlán,7764215.59,7764215.59
Mark_O'Neal,7800581.7,7800581.7
Karen_Gagnon,7878261.62,7878261.62
Lili_Bordán,8627035.08,8627035.08
Nikolett_Barabas,8911614.16,8911614.16
Dilyana_Bouklieva,10421124.93 61109366.15,35765245.54
Björn_Freiberg,11416770.62,11416770.62
James_Fred_Harkins_Jr.,13133595.53,13133595.53
Matt_Devere,14742683.19 5859565.13,10301124.16
Mike_Kelly,17031904.34,17031904.34
Greg_De_Cuir,17491570.61 499563.59,8995567.1
Peter_Linka,17769919.15 19992228.8,18881073.98
Declan_Hannigan,17820945.28,17820945.28
Peter_Schueller,19568051.33,19568051.33
Waleska_Latorre,19922056.35,19922056.35
Frederik_Pleitgen,23428752.35,23428752.35
Charlie_Gardner,23941292.48,23941292.48
Nóra_Lili_Hörich,25050839.8,25050839.8
Kamilla_Fátyol,25808827.01,25808827.01
Yang_Liu,26058577.95,26058577.95
Nicholas_Wittman,28563466.13,28563466.13
Ben_O'Brien,31370757.2,31370757.2
Scott_Alexander_Young,37033958.78,37033958.78
Jason_Ryan,44057690.61,44057690.61
James_Dougherty,50965683.24,50965683.24
Jean_Seberg,23116.76,23116.76
Helen_Hayes,238610.12 0.04,119305.08
Van_Heflin,277664.4,277664.4
Barry_Nelson,356193.44 206450.37,281321.91
Dana_Wynter,418938.12,418938.12
Lloyd_Nolan,583785.66 2910464.74 611089.58,1368446.66
Barbara_Hale,607474.91,607474.91
Gary_Collins,657306.86,657306.86
John_Findlater,683174.53,683174.53
Virginia_Grey,866758.38 1847.53,434302.96
Larry_Gates,899744.79 168819.36,534282.07
Lisa_Gerritsen,1066921.42,1066921.42
Sandra_Gould,1295982.72,1295982.72
Leoda_Richards,1367464.84,1367464.84
Peter_Turgeon,1380866.94,1380866.94
Eileen_Wesson,1390324.38,1390324.38
Clark_Howat,1944176.45,1944176.45
Lew_Brown,2054489.7,2054489.7
Ilana_Dowding,2552623.21,2552623.21
Patty_Poulsen,2665930.19,2665930.19
Ena_Hartman,2804980.28,2804980.28
Malila_Saint_Duval,3259871.22,3259871.22
Sharon_Harvey,3525716.61,3525716.61
"Albert_Reed,_Jr.",3564956.7,3564956.7
Jodean_Lawrence,3825678.06 57286.08,1941482.07
Nancy_Ann_Nelson,3829922.18,3829922.18
Dick_Winslow,3948665.56,3948665.56
Lou_Wagner,4038737.18 117379.72,2078058.45
Janis_Hansen,4425494.92,4425494.92
Mary_Jackson,5202640.12,5202640.12
Shelly_Novack,6748951.73,6748951.73
Chuck_Daniel,7331236.29,7331236.29
